run,method,rows,batch,fork,phase,iteration,log,after_cleanup_line,before_next_cleanup_line,non_forced_pause_count,non_forced_pause_ms,events
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,2,gc/destination-primary-80127-2026-09-16_22-56-24.txt,291,293,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,3,gc/destination-primary-80127-2026-09-16_22-56-24.txt,329,331,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,4,gc/destination-primary-80127-2026-09-16_22-56-24.txt,367,369,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,5,gc/destination-primary-80127-2026-09-16_22-56-24.txt,405,407,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,6,gc/destination-primary-80127-2026-09-16_22-56-24.txt,443,445,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,7,gc/destination-primary-80127-2026-09-16_22-56-24.txt,481,483,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,8,gc/destination-primary-80127-2026-09-16_22-56-24.txt,519,521,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,9,gc/destination-primary-80127-2026-09-16_22-56-24.txt,557,559,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,2,measurement,10,gc/destination-primary-80127-2026-09-16_22-56-24.txt,595,602,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,warmup,1,gc/destination-primary-80151-2026-09-16_22-56-33.txt,63,65,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,warmup,2,gc/destination-primary-80151-2026-09-16_22-56-33.txt,101,103,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,warmup,3,gc/destination-primary-80151-2026-09-16_22-56-33.txt,139,141,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,warmup,4,gc/destination-primary-80151-2026-09-16_22-56-33.txt,177,179,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,warmup,5,gc/destination-primary-80151-2026-09-16_22-56-33.txt,215,217,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,1,gc/destination-primary-80151-2026-09-16_22-56-33.txt,253,255,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,2,gc/destination-primary-80151-2026-09-16_22-56-33.txt,291,293,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,3,gc/destination-primary-80151-2026-09-16_22-56-33.txt,329,331,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,4,gc/destination-primary-80151-2026-09-16_22-56-33.txt,367,369,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,5,gc/destination-primary-80151-2026-09-16_22-56-33.txt,405,407,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,6,gc/destination-primary-80151-2026-09-16_22-56-33.txt,443,445,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,7,gc/destination-primary-80151-2026-09-16_22-56-33.txt,481,483,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,8,gc/destination-primary-80151-2026-09-16_22-56-33.txt,519,521,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,9,gc/destination-primary-80151-2026-09-16_22-56-33.txt,557,559,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,8192,3,measurement,10,gc/destination-primary-80151-2026-09-16_22-56-33.txt,595,602,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,1,gc/destination-primary-80209-2026-09-16_22-56-43.txt,63,65,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,2,gc/destination-primary-80209-2026-09-16_22-56-43.txt,101,103,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,3,gc/destination-primary-80209-2026-09-16_22-56-43.txt,139,141,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,4,gc/destination-primary-80209-2026-09-16_22-56-43.txt,177,179,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,warmup,5,gc/destination-primary-80209-2026-09-16_22-56-43.txt,215,217,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,1,gc/destination-primary-80209-2026-09-16_22-56-43.txt,253,255,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,2,gc/destination-primary-80209-2026-09-16_22-56-43.txt,291,293,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,3,gc/destination-primary-80209-2026-09-16_22-56-43.txt,329,331,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,4,gc/destination-primary-80209-2026-09-16_22-56-43.txt,367,369,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,5,gc/destination-primary-80209-2026-09-16_22-56-43.txt,405,407,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,6,gc/destination-primary-80209-2026-09-16_22-56-43.txt,443,445,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,7,gc/destination-primary-80209-2026-09-16_22-56-43.txt,481,483,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,8,gc/destination-primary-80209-2026-09-16_22-56-43.txt,519,521,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,9,gc/destination-primary-80209-2026-09-16_22-56-43.txt,557,559,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,1,measurement,10,gc/destination-primary-80209-2026-09-16_22-56-43.txt,595,602,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,1,gc/destination-primary-80255-2026-09-16_22-56-54.txt,63,65,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,2,gc/destination-primary-80255-2026-09-16_22-56-54.txt,101,103,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,3,gc/destination-primary-80255-2026-09-16_22-56-54.txt,139,141,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,4,gc/destination-primary-80255-2026-09-16_22-56-54.txt,177,179,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,warmup,5,gc/destination-primary-80255-2026-09-16_22-56-54.txt,215,217,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,1,gc/destination-primary-80255-2026-09-16_22-56-54.txt,253,255,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,2,gc/destination-primary-80255-2026-09-16_22-56-54.txt,291,293,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,3,gc/destination-primary-80255-2026-09-16_22-56-54.txt,329,331,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,4,gc/destination-primary-80255-2026-09-16_22-56-54.txt,367,369,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,5,gc/destination-primary-80255-2026-09-16_22-56-54.txt,405,407,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,6,gc/destination-primary-80255-2026-09-16_22-56-54.txt,443,445,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,7,gc/destination-primary-80255-2026-09-16_22-56-54.txt,481,483,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,8,gc/destination-primary-80255-2026-09-16_22-56-54.txt,519,521,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,9,gc/destination-primary-80255-2026-09-16_22-56-54.txt,557,559,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,2,measurement,10,gc/destination-primary-80255-2026-09-16_22-56-54.txt,595,602,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,1,gc/destination-primary-80293-2026-09-16_22-57-05.txt,63,65,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,2,gc/destination-primary-80293-2026-09-16_22-57-05.txt,101,103,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,3,gc/destination-primary-80293-2026-09-16_22-57-05.txt,139,141,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,4,gc/destination-primary-80293-2026-09-16_22-57-05.txt,177,179,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,warmup,5,gc/destination-primary-80293-2026-09-16_22-57-05.txt,215,217,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,1,gc/destination-primary-80293-2026-09-16_22-57-05.txt,253,255,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,2,gc/destination-primary-80293-2026-09-16_22-57-05.txt,291,293,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,3,gc/destination-primary-80293-2026-09-16_22-57-05.txt,329,331,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,4,gc/destination-primary-80293-2026-09-16_22-57-05.txt,367,369,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,5,gc/destination-primary-80293-2026-09-16_22-57-05.txt,405,407,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,6,gc/destination-primary-80293-2026-09-16_22-57-05.txt,443,445,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,7,gc/destination-primary-80293-2026-09-16_22-57-05.txt,481,483,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,8,gc/destination-primary-80293-2026-09-16_22-57-05.txt,519,521,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,9,gc/destination-primary-80293-2026-09-16_22-57-05.txt,557,559,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,10000000,8192,3,measurement,10,gc/destination-primary-80293-2026-09-16_22-57-05.txt,595,602,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,warmup,1,gc/destination-primary-80322-2026-09-16_22-57-16.txt,63,65,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,warmup,2,gc/destination-primary-80322-2026-09-16_22-57-16.txt,101,103,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,warmup,3,gc/destination-primary-80322-2026-09-16_22-57-16.txt,139,141,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,warmup,4,gc/destination-primary-80322-2026-09-16_22-57-16.txt,177,179,0,0,[]
destination-primary,columnarFixedPoolPerBatchBarrierAppender,100000,1000000,1,warmup,5,gc/destination-primary-80322-2026-09-16_22-57-16.txt,215,217,0,0,[]
